Sharp Left Distance (cm),Sharp Right Distance (cm)
9.661499790532043,10.708839547549221
9.70339338081273,10.708839547549221
9.661499790532043,10.75073313782991
9.661499790532043,10.708839547549221
9.70339338081273,10.666945957268535
9.70339338081273,10.708839547549221
10.33179723502304,10.75073313782991
9.57771260997067,10.625052366987848
9.70339338081273,10.75073313782991
9.661499790532043,10.75073313782991
